true_label,choice,task,subject,file,trial_id
1,1,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_12.json,9010
0,0,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30707
3,5,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_0_54.json,17687
0,6,identity,P1,2025-06-11_Identity_501_P1_0_25.json,1801
0,0,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_20.json,28605
0,6,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_26.json,14794
6,6,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_0_54.json,17685
1,1,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_12.json,8585
3,3,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31721
0,0,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_5_46.json,18748
6,6,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3247
0,4,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_40.json,15531
3,3,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_6_34.json,12753
5,1,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_0_54.json,17898
6,6,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_00.json,28185
3,3,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19471
2,2,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_32.json,9517
1,1,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12044
1,1,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_0_54.json,17604
6,6,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10559
3,0,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_00.json,28141
2,2,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_26.json,14623
2,2,identity,P2,2025-07-14_IdentityNoInverFP_182_P2_7_40.json,27244
7,7,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11370
2,2,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_26.json,14607
7,7,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11483
0,0,identity,P4,2025-07-16_IdentityNoInverFP_409_P4_4_00.json,33101
3,3,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_20.json,28811
2,2,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19382
2,2,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11320
2,2,identity,P4,2025-07-16_IdentityNoInverFP_409_P4_4_00.json,33110
1,1,identity,P1,2025-06-12_IdentityTexture_501_P1_0_40.json,3917
0,0,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31732
4,4,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3217
5,5,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30694
2,2,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_00.json,31024
3,3,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_0_54.json,17813
7,7,identity,P1,2025-06-12_Identity_501_P1_5_53.json,4459
